Key,한국어원문,위치(Note),en,zh-TW,ja
MLUA_CARDMANAGER_180,"피해량 +20, 공격 대상 +1",RootDesk/MyDesk/Card/CardManager.mlua:16652 | RootDesk/MyDesk/Card/CardManager.mlua:16661 | RootDesk/MyDesk/Card/CardManager.mlua:16668 | RootDesk/MyDesk/Card/CardManager.mlua:16671 | RootDesk/MyDesk/Card/CardManager.mlua:16685,"Damage +20, Attack target +1","傷害 +20, 攻擊 目標 +1","ダメージ +20, 攻撃 対象 +1"
MLUA_CARDMANAGER_181,피해량 +30,RootDesk/MyDesk/Card/CardManager.mlua:16654 | RootDesk/MyDesk/Card/CardManager.mlua:16772 | RootDesk/MyDesk/Card/CardManager.mlua:16853 | RootDesk/MyDesk/Card/CardManager.mlua:16855 | RootDesk/MyDesk/Card/CardManager.mlua:16919,Damage +30,傷害 +30,ダメージ +30
MLUA_CARDMANAGER_182,"피해량 +40, 공격 대상 +1",RootDesk/MyDesk/Card/CardManager.mlua:16655 | RootDesk/MyDesk/Card/CardManager.mlua:16703 | RootDesk/MyDesk/Card/CardManager.mlua:16895,"Damage +40, Attack target +1","傷害 +40, 攻擊 目標 +1","ダメージ +40, 攻撃 対象 +1"
MLUA_CARDMANAGER_183,"해금! (대미지 120, 타겟 1명, 콤보스택 +1)",RootDesk/MyDesk/Card/CardManager.mlua:16659,"Unlocked! (Damage 120, Targets 1 targets, Combo Stack +1)","解鎖! (傷害 120, 目標 1個目標, 連擊層數 +1)","解放! (ダメージ 120, ターゲット 1体, コンボスタック +1)"
MLUA_CARDMANAGER_184,"피해량 +20, 쿨타임 감소",RootDesk/MyDesk/Card/CardManager.mlua:16660,"Damage +20, Cooldown Reduction","傷害 +20, 冷卻時間 減少","ダメージ +20, クールタイム 減少"
MLUA_CARDMANAGER_185,"해금! (대미지 120, 타겟 1명, 광역, 콤보스택 +1)",RootDesk/MyDesk/Card/CardManager.mlua:16667 | RootDesk/MyDesk/Card/CardManager.mlua:16683,"Unlocked! (Damage 120, Targets 1 targets, Area, Combo Stack +1)","解鎖! (傷害 120, 目標 1個目標, 範圍, 連擊層數 +1)","解放! (ダメージ 120, ターゲット 1体, 範囲, コンボスタック +1)"
MLUA_CARDMANAGER_186,"해금! (대미지 100, 타겟 1명, 일반 2연타, 확률적 4연타 10%)",RootDesk/MyDesk/Card/CardManager.mlua:16691,"Unlocked! (Damage 100, Targets 1 targets, Normal 2 hits, ChanceEnemy 4hits 10%)","解鎖! (傷害 100, 目標 1個目標, 一般 2連擊, 機率敵人 4連擊 10%)","解放! (ダメージ 100, ターゲット 1体, 通常 2連打, 確率敵 4連打 10%)"
MLUA_CARDMANAGER_187,"해금! (대미지 120, 타겟 1명, 속박(도약) 1초, 콤보스택 +1)",RootDesk/MyDesk/Card/CardManager.mlua:16699,"Unlocked! (Damage 120, Targets 1 targets, Bind(doyak) 1s, Combo Stack +1)","解鎖! (傷害 120, 目標 1個目標, 束縛(doyak) 1秒, 連擊層數 +1)","解放! (ダメージ 120, ターゲット 1体, 拘束(doyak) 1秒, コンボスタック +1)"
MLUA_CARDMANAGER_188,"해금! (대미지 120, 지속 4초, 2초마다 2연타)",RootDesk/MyDesk/Card/CardManager.mlua:16707,"Unlocked! (Damage 120, Duration 4s, 2severy 2 hits)","解鎖! (傷害 120, 持續 4秒, 2秒每 2連擊)","解放! (ダメージ 120, 持続 4秒, 2秒ごとに 2連打)"
MLUA_CARDMANAGER_189,"피해량 +20, 지속 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16709 | RootDesk/MyDesk/Card/CardManager.mlua:16801 | RootDesk/MyDesk/Card/CardManager.mlua:16807,"Damage +20, Duration +1s","傷害 +20, 持續 +1秒","ダメージ +20, 持続 +1秒"
MLUA_CARDMANAGER_190,"해금! (대미지 350, 타겟 3명, 콤보스택 +2, 스턴 2초 100%)",RootDesk/MyDesk/Card/CardManager.mlua:16715,"Unlocked! (Damage 350, Targets 3 targets, Combo Stack +2, Stun 2s 100%)","解鎖! (傷害 350, 目標 3個目標, 連擊層數 +2, 暈眩 2秒 100%)","解放! (ダメージ 350, ターゲット 3体, コンボスタック +2, スタン 2秒 100%)"
MLUA_CARDMANAGER_191,"해금! (콤보 폭발 대미지 220%, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16729,"Unlocked! (Combo Explosion Damage 220%, Permanent)","解鎖! (連擊 爆炸 傷害 220%, 永久)","解放! (コンボ 爆発 ダメージ 220%, 永続)"
MLUA_CARDMANAGER_192,폭발 대미지 +10%,RootDesk/MyDesk/Card/CardManager.mlua:16730 | RootDesk/MyDesk/Card/CardManager.mlua:16731 | RootDesk/MyDesk/Card/CardManager.mlua:16732 | RootDesk/MyDesk/Card/CardManager.mlua:16733,Explosion Damage +10%,爆炸 傷害 +10%,爆発 ダメージ +10%
MLUA_CARDMANAGER_193,"해금! (15초마다 체력 2% 회복, 영구)",RootDesk/MyDesk/Card/CardManager.mlua:16737,"Unlocked! (15severy HP 2% Restore, Permanent)","解鎖! (15秒每 生命值 2% 恢復, 永久)","解放! (15秒ごとに HP 2% 回復, 永続)"
MLUA_CARDMANAGER_194,회복량 +1%,RootDesk/MyDesk/Card/CardManager.mlua:16738 | RootDesk/MyDesk/Card/CardManager.mlua:16739 | RootDesk/MyDesk/Card/CardManager.mlua:16740 | RootDesk/MyDesk/Card/CardManager.mlua:16741,Restoreryang +1%,恢復ryang +1%,回復ryang +1%
MLUA_CARDMANAGER_195,"해금! (대미지 300, 타겟 3명, 광역 2타 범위공격 50%)",RootDesk/MyDesk/Card/CardManager.mlua:16753,"Unlocked! (Damage 300, Targets 3 targets, Area 2 hits AreaAttack 50%)","解鎖! (傷害 300, 目標 3個目標, 範圍 2擊 範圍攻擊 50%)","解放! (ダメージ 300, ターゲット 3体, 範囲 2ヒット 範囲攻撃 50%)"
MLUA_CARDMANAGER_196,"피해량 +84, 범위 2타 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16754,"Damage +84, Area 2 hits Damage +10%","傷害 +84, 範圍 2擊 傷害 +10%","ダメージ +84, 範囲 2ヒット ダメージ +10%"
MLUA_CARDMANAGER_197,"피해량 +126, 공격 대상 +1, 범위 2타 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16755,"Damage +126, Attack target +1, Area 2 hits Damage +10%","傷害 +126, 攻擊 目標 +1, 範圍 2擊 傷害 +10%","ダメージ +126, 攻撃 対象 +1, 範囲 2ヒット ダメージ +10%"
MLUA_CARDMANAGER_198,"해금! (대미지 200, 넉백, 충돌 대미지 60%, 착지 시 범위 폭발 60%)",RootDesk/MyDesk/Card/CardManager.mlua:16759,"Unlocked! (Damage 200, Knockback, Collision damage 60%, AoE explosion on landing 60%)",解鎖！（傷害200、擊退、碰撞傷害60%、著地時範圍爆炸60%）,解放！（ダメージ200、ノックバック、衝突ダメージ60%、着地時に60%の範囲爆発）
MLUA_CARDMANAGER_199,"피해량 +20, 충돌·폭발 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16760,"Damage +20, Collision·Explosion Damage +10%","傷害 +20, 碰撞·爆炸 傷害 +10%","ダメージ +20, 衝突·爆発 ダメージ +10%"
MLUA_CARDMANAGER_200,"피해량 +40, 충돌·폭발 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16761,"Damage +40, Collision·Explosion Damage +10%","傷害 +40, 碰撞·爆炸 傷害 +10%","ダメージ +40, 衝突·爆発 ダメージ +10%"
MLUA_CARDMANAGER_201,"해금! (대미지 300, 타겟 3명, 콤보스택 +2)",RootDesk/MyDesk/Card/CardManager.mlua:16765,"Unlocked! (Damage 300, Targets 3 targets, Combo Stack +2)","解鎖! (傷害 300, 目標 3個目標, 連擊層數 +2)","解放! (ダメージ 300, ターゲット 3体, コンボスタック +2)"
MLUA_CARDMANAGER_202,"해금! (대미지 230, 타겟 2명, 부채꼴 검기 4개 발사, 콤보스택 +1)",RootDesk/MyDesk/Card/CardManager.mlua:16771,"Unlocked! (Damage 230, Targets 2 targets, buchaekkol Sword energy 4 shotssa, Combo Stack +1)","解鎖! (傷害 230, 目標 2個目標, buchaekkol 劍氣 4個 發sa, 連擊層數 +1)","解放! (ダメージ 230, ターゲット 2体, buchaekkol 剣気 4個 発sa, コンボスタック +1)"
MLUA_CARDMANAGER_203,"피해량 +40, 공격 대상 +1, 검기 개수 증가",RootDesk/MyDesk/Card/CardManager.mlua:16773,"Damage +40, Attack target +1, Sword energy can Increase","傷害 +40, 攻擊 目標 +1, 劍氣 個可以 增加","ダメージ +40, 攻撃 対象 +1, 剣気 個可能 増加"
MLUA_CARDMANAGER_204,"해금! (대미지 280, 지속 4초, 2초마다 2연타)",RootDesk/MyDesk/Card/CardManager.mlua:16777,"Unlocked! (Damage 280, Duration 4s, 2severy 2 hits)","解鎖! (傷害 280, 持續 4秒, 2秒每 2連擊)","解放! (ダメージ 280, 持続 4秒, 2秒ごとに 2連打)"
MLUA_CARDMANAGER_205,"피해량 +40, 지속 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16779,"Damage +40, Duration +1s","傷害 +40, 持續 +1秒","ダメージ +40, 持続 +1秒"
MLUA_CARDMANAGER_206,"해금! (대미지 230, 타겟 3명, 일반 2연타, 확률적 4연타 15%)",RootDesk/MyDesk/Card/CardManager.mlua:16783,"Unlocked! (Damage 230, Targets 3 targets, Normal 2 hits, ChanceEnemy 4hits 15%)","解鎖! (傷害 230, 目標 3個目標, 一般 2連擊, 機率敵人 4連擊 15%)","解放! (ダメージ 230, ターゲット 3体, 通常 2連打, 確率敵 4連打 15%)"
MLUA_CARDMANAGER_207,"피해량 +30, 4연타 확률 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16784,"Damage +30, 4hits Chance +5%","傷害 +30, 4連擊 機率 +5%","ダメージ +30, 4連打 確率 +5%"
MLUA_CARDMANAGER_208,"피해량 +40, 4연타 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16785,"Damage +40, 4hits Chance +10%","傷害 +40, 4連擊 機率 +10%","ダメージ +40, 4連打 確率 +10%"
MLUA_CARDMANAGER_209,"해금! (대미지 70, 타겟 1명, 속박 1초)",RootDesk/MyDesk/Card/CardManager.mlua:16789,"Unlocked! (Damage 70, Targets 1 targets, Bind 1s)","解鎖! (傷害 70, 目標 1個目標, 束縛 1秒)","解放! (ダメージ 70, ターゲット 1体, 拘束 1秒)"
MLUA_CARDMANAGER_210,"피해량 +20, 타겟 2명",RootDesk/MyDesk/Card/CardManager.mlua:16790 | RootDesk/MyDesk/Card/CardManager.mlua:16799,"Damage +20, Targets 2 targets","傷害 +20, 目標 2個目標","ダメージ +20, ターゲット 2体"
MLUA_CARDMANAGER_211,"피해량 +20, 속박 2초",RootDesk/MyDesk/Card/CardManager.mlua:16791,"Damage +20, Bind 2s","傷害 +20, 束縛 2秒","ダメージ +20, 拘束 2秒"
MLUA_CARDMANAGER_212,"피해량 +20, 타겟 3명",RootDesk/MyDesk/Card/CardManager.mlua:16792,"Damage +20, Targets 3 targets","傷害 +20, 目標 3個目標","ダメージ +20, ターゲット 3体"
MLUA_CARDMANAGER_213,피해량 +10,RootDesk/MyDesk/Card/CardManager.mlua:16793,Damage +10,傷害 +10,ダメージ +10
MLUA_CARDMANAGER_214,"해금! (대미지 80, 타겟 1명, 지속 2초, 범위 점차 증가)",RootDesk/MyDesk/Card/CardManager.mlua:16797,"Unlocked! (Damage 80, Targets 1 targets, Duration 2s, Area gradually expands)","解鎖! (傷害 80, 目標 1個目標, 持續 2秒, 範圍 jeomcha 增加)","解放! (ダメージ 80, ターゲット 1体, 持続 2秒, 範囲 jeomcha 増加)"
MLUA_CARDMANAGER_215,"조합! (대미지 180, 타겟 2명, 지속 2초, 출혈 30%/초)",RootDesk/MyDesk/Card/CardManager.mlua:16805,"johap! (Damage 180, Targets 2 targets, Duration 2s, Bleed 30%/s)","johap! (傷害 180, 目標 2個目標, 持續 2秒, 流血 30%/秒)","johap! (ダメージ 180, ターゲット 2体, 持続 2秒, 出血 30%/秒)"
MLUA_CARDMANAGER_216,"해금! (대미지 80, 타겟 1명, 광역)",RootDesk/MyDesk/Card/CardManager.mlua:16811,"Unlocked! (Damage 80, Targets 1 targets, Area)","解鎖! (傷害 80, 目標 1個目標, 範圍)","解放! (ダメージ 80, ターゲット 1体, 範囲)"
MLUA_CARDMANAGER_217,"해금! (대미지 60, 3초간 추적, 경로상 적 타격)",RootDesk/MyDesk/Card/CardManager.mlua:16819,"Unlocked! (Damage 60, 3sgan Homing, Hits enemies along the path)","解鎖! (傷害 60, 3秒gan 追蹤, gyeong以sang 敵人 擊gyeok)","解放! (ダメージ 60, 3秒gan 追尾, gyeongでsang 敵 ヒットgyeok)"
MLUA_CARDMANAGER_218,"해금! (대미지 120, 타겟 1명, 분열 3개 30%)",RootDesk/MyDesk/Card/CardManager.mlua:16827,"Unlocked! (Damage 120, Targets 1 targets, Splits 3 30%)","解鎖! (傷害 120, 目標 1個目標, 分裂 3個 30%)","解放! (ダメージ 120, ターゲット 1体, 分裂 3個 30%)"
MLUA_CARDMANAGER_219,"피해량 +20, 분열 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16828 | RootDesk/MyDesk/Card/CardManager.mlua:16830,"Damage +20, Splits Damage +10%","傷害 +20, 分裂 傷害 +10%","ダメージ +20, 分裂 ダメージ +10%"
MLUA_CARDMANAGER_220,"피해량 +20, 공격 대상 +1, 분열 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16829,"Damage +20, Attack target +1, Splits Damage +10%","傷害 +20, 攻擊 目標 +1, 分裂 傷害 +10%","ダメージ +20, 攻撃 対象 +1, 分裂 ダメージ +10%"
MLUA_CARDMANAGER_221,"피해량 +40, 분열 대미지 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16831,"Damage +40, Splits Damage +10%","傷害 +40, 分裂 傷害 +10%","ダメージ +40, 分裂 ダメージ +10%"
MLUA_CARDMANAGER_222,"해금! (대미지 130, 타겟 1명, 광역)",RootDesk/MyDesk/Card/CardManager.mlua:16835,"Unlocked! (Damage 130, Targets 1 targets, Area)","解鎖! (傷害 130, 目標 1個目標, 範圍)","解放! (ダメージ 130, ターゲット 1体, 範囲)"
MLUA_CARDMANAGER_223,"피해량 +30, 공격 대상 +1",RootDesk/MyDesk/Card/CardManager.mlua:16837 | RootDesk/MyDesk/Card/CardManager.mlua:16854 | RootDesk/MyDesk/Card/CardManager.mlua:16917,"Damage +30, Attack target +1","傷害 +30, 攻擊 目標 +1","ダメージ +30, 攻撃 対象 +1"
MLUA_CARDMANAGER_224,피해량 +60,RootDesk/MyDesk/Card/CardManager.mlua:16839,Damage +60,傷害 +60,ダメージ +60
MLUA_CARDMANAGER_225,"해금! (대미지 110, 타겟 1명, 관통 1마리 30%)",RootDesk/MyDesk/Card/CardManager.mlua:16843,"Unlocked! (Damage 110, Targets 1 targets, Pierce 1monsters 30%)","解鎖! (傷害 110, 目標 1個目標, 穿透 1隻 30%)","解放! (ダメージ 110, ターゲット 1体, 貫通 1体 30%)"
MLUA_CARDMANAGER_226,"피해량 +20, 관통 +1마리(30/20%)",RootDesk/MyDesk/Card/CardManager.mlua:16844,"Damage +20, Pierce +1monsters(30/20%)","傷害 +20, 穿透 +1隻(30/20%)","ダメージ +20, 貫通 +1体(30/20%)"
MLUA_CARDMANAGER_227,"피해량 +20, 공격 대상 +1, 관통 비율 상승(40/30%)",RootDesk/MyDesk/Card/CardManager.mlua:16845,"Damage +20, Attack target +1, Pierce Ratio Increase(40/30%)","傷害 +20, 攻擊 目標 +1, 穿透 比例 增加(40/30%)","ダメージ +20, 攻撃 対象 +1, 貫通 割合 上昇(40/30%)"
MLUA_CARDMANAGER_228,"피해량 +20, 관통 +1마리(40/30/20%)",RootDesk/MyDesk/Card/CardManager.mlua:16846,"Damage +20, Pierce +1monsters(40/30/20%)","傷害 +20, 穿透 +1隻(40/30/20%)","ダメージ +20, 貫通 +1体(40/30/20%)"
MLUA_CARDMANAGER_229,"피해량 +30, 관통 비율 상승(50/40/30%)",RootDesk/MyDesk/Card/CardManager.mlua:16847,"Damage +30, Pierce Ratio Increase(50/40/30%)","傷害 +30, 穿透 比例 增加(50/40/30%)","ダメージ +30, 貫通 割合 上昇(50/40/30%)"
MLUA_CARDMANAGER_230,"해금! (대미지 100, 타겟 1명, 3연타 40/30/30%)",RootDesk/MyDesk/Card/CardManager.mlua:16851,"Unlocked! (Damage 100, Targets 1 targets, 3hits 40/30/30%)","解鎖! (傷害 100, 目標 1個目標, 3連擊 40/30/30%)","解放! (ダメージ 100, ターゲット 1体, 3連打 40/30/30%)"
MLUA_CARDMANAGER_231,"해금! (대미지 150, 타겟 1명, 2연타)",RootDesk/MyDesk/Card/CardManager.mlua:16859,"Unlocked! (Damage 150, Targets 1 targets, 2 hits)","解鎖! (傷害 150, 目標 1個目標, 2連擊)","解放! (ダメージ 150, ターゲット 1体, 2連打)"
MLUA_CARDMANAGER_232,"피해량 +54, 공격 대상 +1, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16860,"Damage +54, Attack target +1, hitsgyeok Strength Increase","傷害 +54, 攻擊 目標 +1, 擊gyeok 強度 增加","ダメージ +54, 攻撃 対象 +1, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_233,"피해량 +76, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16861,"Damage +76, hitsgyeok Strength Increase","傷害 +76, 擊gyeok 強度 增加","ダメージ +76, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_234,"피해량 +72, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16862,"Damage +72, hitsgyeok Strength Increase","傷害 +72, 擊gyeok 強度 增加","ダメージ +72, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_235,"피해량 +116, 공격 대상 +1, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16863,"Damage +116, Attack target +1, hitsgyeok Strength Increase","傷害 +116, 攻擊 目標 +1, 擊gyeok 強度 增加","ダメージ +116, 攻撃 対象 +1, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_236,"해금! (대미지 117, 타겟 1명, 3연타)",RootDesk/MyDesk/Card/CardManager.mlua:16867,"Unlocked! (Damage 117, Targets 1 targets, 3hits)","解鎖! (傷害 117, 目標 1個目標, 3連擊)","解放! (ダメージ 117, ターゲット 1体, 3連打)"
MLUA_CARDMANAGER_237,"피해량 +33, 공격 대상 +1, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16868,"Damage +33, Attack target +1, hitsgyeok Strength Increase","傷害 +33, 攻擊 目標 +1, 擊gyeok 強度 增加","ダメージ +33, 攻撃 対象 +1, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_238,"피해량 +84, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16869,"Damage +84, hitsgyeok Strength Increase","傷害 +84, 擊gyeok 強度 增加","ダメージ +84, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_239,"피해량 +66, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16870,"Damage +66, hitsgyeok Strength Increase","傷害 +66, 擊gyeok 強度 增加","ダメージ +66, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_240,"피해량 +114, 공격 대상 +1, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:16871,"Damage +114, Attack target +1, hitsgyeok Strength Increase","傷害 +114, 攻擊 目標 +1, 擊gyeok 強度 增加","ダメージ +114, 攻撃 対象 +1, ヒットgyeok 強度 増加"
MLUA_CARDMANAGER_241,"해금! (초당 대미지 20, 타겟 1명, 명중 -20%, 지속 3초)",RootDesk/MyDesk/Card/CardManager.mlua:16875,"Unlocked! (per second Damage 20, Targets 1 targets,  targetsduring -20%, Duration 3s)","解鎖! (每秒 傷害 20, 目標 1個目標, 個目標期間 -20%, 持續 3秒)","解放! (毎秒 ダメージ 20, ターゲット 1体, 体中 -20%, 持続 3秒)"
MLUA_CARDMANAGER_242,"초당 대미지 +10, 공격 대상 +1, 명중 감소 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16876,"per second Damage +10, Attack target +1,  targetsduring Reduction +10%","每秒 傷害 +10, 攻擊 目標 +1, 個目標期間 減少 +10%","毎秒 ダメージ +10, 攻撃 対象 +1, 体中 減少 +10%"
MLUA_CARDMANAGER_243,"초당 대미지 +20, 명중 감소 +10%, 지속 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16877,"per second Damage +20,  targetsduring Reduction +10%, Duration +1s","每秒 傷害 +20, 個目標期間 減少 +10%, 持續 +1秒","毎秒 ダメージ +20, 体中 減少 +10%, 持続 +1秒"
MLUA_CARDMANAGER_244,"초당 대미지 +10, 명중 감소 +10%",RootDesk/MyDesk/Card/CardManager.mlua:16878,"per second Damage +10,  targetsduring Reduction +10%","每秒 傷害 +10, 個目標期間 減少 +10%","毎秒 ダメージ +10, 体中 減少 +10%"
MLUA_CARDMANAGER_245,"초당 대미지 +30, 공격 대상 +1, 명중 감소 +10%, 지속 +1초",RootDesk/MyDesk/Card/CardManager.mlua:16879,"per second Damage +30, Attack target +1,  targetsduring Reduction +10%, Duration +1s","每秒 傷害 +30, 攻擊 目標 +1, 個目標期間 減少 +10%, 持續 +1秒","毎秒 ダメージ +30, 攻撃 対象 +1, 体中 減少 +10%, 持続 +1秒"
MLUA_CARDMANAGER_246,"해금! (대미지 130, 타겟 1명, 크리티컬 확률 +10%)",RootDesk/MyDesk/Card/CardManager.mlua:16883,"Unlocked! (Damage 130, Targets 1 targets, Critical Chance +10%)","解鎖! (傷害 130, 目標 1個目標, 暴擊 機率 +10%)","解放! (ダメージ 130, ターゲット 1体, クリティカル 確率 +10%)"
MLUA_CARDMANAGER_247,"피해량 +20, 크리티컬 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16884 | RootDesk/MyDesk/Card/CardManager.mlua:16886,"Damage +20, Critical +5%","傷害 +20, 暴擊 +5%","ダメージ +20, クリティカル +5%"
MLUA_CARDMANAGER_248,"피해량 +30, 공격 대상 +1, 크리티컬 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16885,"Damage +30, Attack target +1, Critical +5%","傷害 +30, 攻擊 目標 +1, 暴擊 +5%","ダメージ +30, 攻撃 対象 +1, クリティカル +5%"
MLUA_CARDMANAGER_249,"피해량 +60, 크리티컬 +5%",RootDesk/MyDesk/Card/CardManager.mlua:16887 | RootDesk/MyDesk/Card/CardManager.mlua:17073,"Damage +60, Critical +5%","傷害 +60, 暴擊 +5%","ダメージ +60, クリティカル +5%"
MLUA_CARDMANAGER_250,"해금! (대미지 100, 타겟 2명, 메소 드랍 100%, 아이템 드랍 50%)",RootDesk/MyDesk/Card/CardManager.mlua:16891,"Unlocked! (Damage 100, Targets 2 targets, Meso Drop 100%, Item Drop 50%)","解鎖! (傷害 100, 目標 2個目標, 楓幣 deurap 100%, 道具 deurap 50%)","解放! (ダメージ 100, ターゲット 2体, メル deurap 100%, アイテム deurap 50%)"
