Key,Source,Note,ko,en,zh-tw,ja
MLUA_CARDMANAGER_261,"조합! (대미지 210, 타겟 4명, 4연타 30%, 크리 +20%)",RootDesk/MyDesk/Card/CardManager.mlua:16955,"조합! (대미지 210, 타겟 4명, 4연타 30%, 크리 +20%)","Fusion! (Damage 210, 4 targets, 4 hits 30%, Crit +20%)",組合！(傷害 210，目標 4名，4連擊 30%，爆擊 +20%),組み合わせ！(ダメージ 210、ターゲット 4体、4連撃 30%、クリティカル +20%)
MLUA_CARDMANAGER_262,"조합! (대미지 200, 2발, 관통 4마리 50/40/30/20%)",RootDesk/MyDesk/Card/CardManager.mlua:16961,"조합! (대미지 200, 2발, 관통 4마리 50/40/30/20%)","Fusion! (Damage 200, 2 shots, Pierces 4 at 50/40/30/20%)",組合！(傷害 200，2發，穿透 4隻 50/40/30/20%),組み合わせ！(ダメージ 200、2発、貫通 4体 50/40/30/20%)
MLUA_CARDMANAGER_263,"피해량 +20, 관통 비율 +10%p",RootDesk/MyDesk/Card/CardManager.mlua:16962 | RootDesk/MyDesk/Card/CardManager.mlua:16963,"피해량 +20, 관통 비율 +10%p","Damage +20, pierce ratio +10%p",傷害 +20，穿透比例 +10%p,ダメージ +20、貫通倍率 +10%p
MLUA_CARDMANAGER_264,"조합! (대미지 160, 타겟 3명, 속박 2초, 해제 시 추가타 30~100%)",RootDesk/MyDesk/Card/CardManager.mlua:16967,"조합! (대미지 160, 타겟 3명, 속박 2초, 해제 시 추가타 30~100%)","Fusion! (Damage 160, 3 targets, Bind 2s, extra hit on release 30~100%)",組合！(傷害 160，目標 3名，束縛 2秒，解除時追加攻擊 30~100%),組み合わせ！(ダメージ 160、ターゲット 3体、バインド 2秒、解除時に追加攻撃 30~100%)
MLUA_CARDMANAGER_265,"조합! (대미지 280, 타겟 2명, 스톰 2초 — 닿으면 30%)",RootDesk/MyDesk/Card/CardManager.mlua:16973,"조합! (대미지 280, 타겟 2명, 스톰 2초 — 닿으면 30%)","Fusion! (Damage 280, 2 targets, Storm 2s — 30% on contact)",組合！(傷害 280，目標 2名，風暴 2秒 — 接觸時 30%),組み合わせ！(ダメージ 280、ターゲット 2体、ストーム 2秒 — 接触時 30%)
MLUA_CARDMANAGER_266,"피해량 +20, 스톰 대미지 +10%p",RootDesk/MyDesk/Card/CardManager.mlua:16974 | RootDesk/MyDesk/Card/CardManager.mlua:16975,"피해량 +20, 스톰 대미지 +10%p","Damage +20, Storm Damage +10%p",傷害 +20，風暴傷害 +10%p,ダメージ +20、ストームダメージ +10%p
MLUA_CARDMANAGER_267,"조합! (대미지 220, 타겟 2명, 5개 분열 80%)",RootDesk/MyDesk/Card/CardManager.mlua:16979,"조합! (대미지 220, 타겟 2명, 5개 분열 80%)","Fusion! (Damage 220, 2 targets, splits into 5 at 80%)",組合！(傷害 220，目標 2名，分裂 5個 80%),組み合わせ！(ダメージ 220、ターゲット 2体、5個に分裂 80%)
MLUA_CARDMANAGER_268,"피해량 +20, 분열 대미지 +10%p",RootDesk/MyDesk/Card/CardManager.mlua:16980 | RootDesk/MyDesk/Card/CardManager.mlua:16981,"피해량 +20, 분열 대미지 +10%p","Damage +20, Split Damage +10%p",傷害 +20，分裂傷害 +10%p,ダメージ +20、分裂ダメージ +10%p
MLUA_CARDMANAGER_269,"조합! (대미지 160, 지속 3초, 소멸 시 폭발 40%)",RootDesk/MyDesk/Card/CardManager.mlua:16985,"조합! (대미지 160, 지속 3초, 소멸 시 폭발 40%)","Fusion! (Damage 160, lasts 3s, explodes on expiry 40%)",組合！(傷害 160，持續 3秒，消失時爆炸 40%),組み合わせ！(ダメージ 160、持続 3秒、消滅時に爆発 40%)
MLUA_CARDMANAGER_270,"피해량 +20, 폭발 대미지 +10%p",RootDesk/MyDesk/Card/CardManager.mlua:16986 | RootDesk/MyDesk/Card/CardManager.mlua:16987,"피해량 +20, 폭발 대미지 +10%p","Damage +20, Explosion Damage +10%p",傷害 +20，爆炸傷害 +10%p,ダメージ +20、爆発ダメージ +10%p
MLUA_CARDMANAGER_271,"조합! (대미지 220, 타겟 1명 광역, 스턴 2초 100%)",RootDesk/MyDesk/Card/CardManager.mlua:16991,"조합! (대미지 220, 타겟 1명 광역, 스턴 2초 100%)","Fusion! (Damage 220, 1 target AoE, Stun 2s 100%)",組合！(傷害 220，目標 1名範圍，暈眩 2秒 100%),組み合わせ！(ダメージ 220、ターゲット 1体・範囲、スタン 2秒 100%)
MLUA_CARDMANAGER_272,"해금! (기본 공격 10% 확률로 추가 공격 100%)",RootDesk/MyDesk/Card/CardManager.mlua:16997,"해금! (기본 공격 10% 확률로 추가 공격 100%)","Unlocked! (10% chance on Basic Attack for an extra 100% attack)",解鎖！(普通攻擊時 10%機率追加攻擊 100%),解放！(通常攻撃時 10%の確率で追加攻撃 100%)
MLUA_CARDMANAGER_273,"발동 확률 +5%, 추가 공격 대미지 +20%",RootDesk/MyDesk/Card/CardManager.mlua:16998 | RootDesk/MyDesk/Card/CardManager.mlua:16999 | RootDesk/MyDesk/Card/CardManager.mlua:17000 | RootDesk/MyDesk/Card/CardManager.mlua:17001,"발동 확률 +5%, 추가 공격 대미지 +20%","Trigger chance +5%, extra attack Damage +20%",發動機率 +5%，追加攻擊傷害 +20%,発動確率 +5%、追加攻撃ダメージ +20%
MLUA_CARDMANAGER_274,피해량 +3%,RootDesk/MyDesk/Card/CardManager.mlua:17006,피해량 +3%,Damage +3%,傷害 +3%,与ダメージ +3%
MLUA_CARDMANAGER_275,피해량 +4%,RootDesk/MyDesk/Card/CardManager.mlua:17007 | RootDesk/MyDesk/Card/CardManager.mlua:17008 | RootDesk/MyDesk/Card/CardManager.mlua:17009,피해량 +4%,Damage +4%,傷害 +4%,与ダメージ +4%
MLUA_CARDMANAGER_276,회피 확률 +2%,RootDesk/MyDesk/Card/CardManager.mlua:17046 | RootDesk/MyDesk/Card/CardManager.mlua:17047 | RootDesk/MyDesk/Card/CardManager.mlua:17048 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:405 | RootDesk/MyDesk/Skill/SkillUpgradeUI.mlua:428,회피 확률 +2%,Evasion chance +2%,迴避機率 +2%,回避確率 +2%
MLUA_CARDMANAGER_277,회피 확률 +3%,RootDesk/MyDesk/Card/CardManager.mlua:17049,회피 확률 +3%,Evasion chance +3%,迴避機率 +3%,回避確率 +3%
MLUA_CARDMANAGER_278,"해금! (대미지 560, 타겟 3명, 2연타)",RootDesk/MyDesk/Card/CardManager.mlua:17053,"해금! (대미지 560, 타겟 3명, 2연타)","Unlocked! (Damage 560, 3 targets, 2 hits)",解鎖！(傷害 560，目標 3名，2連擊),解放！(ダメージ 560、ターゲット 3体、2連撃)
MLUA_CARDMANAGER_279,"피해량 +100, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:17054,"피해량 +100, 타격 강도 증가","Damage +100, hit power increased",傷害 +100，打擊強度增加,ダメージ +100、打撃強度増加
MLUA_CARDMANAGER_280,"피해량 +108, 공격 대상 +1, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:17055,"피해량 +108, 공격 대상 +1, 타격 강도 증가","Damage +108, Targets +1, hit power increased",傷害 +108，攻擊目標 +1，打擊強度增加,ダメージ +108、攻撃対象 +1、打撃強度増加
MLUA_CARDMANAGER_281,"해금! (대미지 494, 타겟 4명, 5연타, 범위 공격)",RootDesk/MyDesk/Card/CardManager.mlua:17059,"해금! (대미지 494, 타겟 4명, 5연타, 범위 공격)","Unlocked! (Damage 494, 4 targets, 5 hits, AoE)",解鎖！(傷害 494，目標 4名，5連擊，範圍攻擊),解放！(ダメージ 494、ターゲット 4体、5連撃、範囲攻撃)
MLUA_CARDMANAGER_282,"피해량 +86, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:17060,"피해량 +86, 타격 강도 증가","Damage +86, hit power increased",傷害 +86，打擊強度增加,ダメージ +86、打撃強度増加
MLUA_CARDMANAGER_283,"피해량 +133, 타격 강도 증가",RootDesk/MyDesk/Card/CardManager.mlua:17061,"피해량 +133, 타격 강도 증가","Damage +133, hit power increased",傷害 +133，打擊強度增加,ダメージ +133、打撃強度増加
MLUA_CARDMANAGER_284,"해금! (초당 대미지 90, 추가 대미지 108, 타겟 3명, 지속 5초)",RootDesk/MyDesk/Card/CardManager.mlua:17065,"해금! (초당 대미지 90, 추가 대미지 108, 타겟 3명, 지속 5초)","Unlocked! (Damage 90/s, Bonus Damage 108, 3 targets, lasts 5s)",解鎖！(每秒傷害 90，追加傷害 108，目標 3名，持續 5秒),解放！(毎秒ダメージ 90、追加ダメージ 108、ターゲット 3体、持続 5秒)
MLUA_CARDMANAGER_285,"초당 대미지 +10, 추가 대미지 +32",RootDesk/MyDesk/Card/CardManager.mlua:17066,"초당 대미지 +10, 추가 대미지 +32","Damage/s +10, Bonus Damage +32",每秒傷害 +10，追加傷害 +32,毎秒ダメージ +10、追加ダメージ +32
MLUA_CARDMANAGER_286,"초당 대미지 +10, 추가 대미지 +36",RootDesk/MyDesk/Card/CardManager.mlua:17067,"초당 대미지 +10, 추가 대미지 +36","Damage/s +10, Bonus Damage +36",每秒傷害 +10，追加傷害 +36,毎秒ダメージ +10、追加ダメージ +36
MLUA_CARDMANAGER_287,"해금! (대미지 352, 타겟 2명(넉백), 크리티컬 확률 +30%, 메소·아이템 드랍)",RootDesk/MyDesk/Card/CardManager.mlua:17071,"해금! (대미지 352, 타겟 2명(넉백), 크리티컬 확률 +30%, 메소·아이템 드랍)","Unlocked! (Damage 352, 2 targets (Knockback), Critical Rate +30%, drops Meso & Items)",解鎖！(傷害 352，目標 2名(擊退)，爆擊率 +30%，掉落楓幣·道具),解放！(ダメージ 352、ターゲット 2体(ノックバック)、クリティカル率 +30%、メル・アイテムをドロップ)
MLUA_CARDMANAGER_288,"피해량 +56, 크리티컬 +5%",RootDesk/MyDesk/Card/CardManager.mlua:17072,"피해량 +56, 크리티컬 +5%","Damage +56, Critical +5%",傷害 +56，爆擊 +5%,ダメージ +56、クリティカル +5%
MLUA_CARDMANAGER_289,"해금! (대미지 300, 메소 1개당, 스턴 확률 50% 1초, 메소 드랍 30%)",RootDesk/MyDesk/Card/CardManager.mlua:17077,"해금! (대미지 300, 메소 1개당, 스턴 확률 50% 1초, 메소 드랍 30%)","Unlocked! (Damage 300 per Meso, 50% chance to Stun 1s, Meso drop 30%)",解鎖！(每個楓幣傷害 300，暈眩機率 50% 1秒，楓幣掉落 30%),解放！(メル1個ごとにダメージ 300、スタン確率 50% 1秒、メルドロップ 30%)
MLUA_CARDMANAGER_290,"피해량 +20, 스턴 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:17078,"피해량 +20, 스턴 확률 +10%","Damage +20, Stun chance +10%",傷害 +20，暈眩機率 +10%,ダメージ +20、スタン確率 +10%
MLUA_CARDMANAGER_291,"피해량 +20, 스턴 확률 +10%, 스턴 +1초",RootDesk/MyDesk/Card/CardManager.mlua:17079,"피해량 +20, 스턴 확률 +10%, 스턴 +1초","Damage +20, Stun chance +10%, Stun +1s",傷害 +20，暈眩機率 +10%，暈眩 +1秒,ダメージ +20、スタン確率 +10%、スタン +1秒
MLUA_CARDMANAGER_292,"해금! (스킬 복사 110%, 기본공격 복사 110%, 분신 2체)",RootDesk/MyDesk/Card/CardManager.mlua:17083,"해금! (스킬 복사 110%, 기본공격 복사 110%, 분신 2체)","Unlocked! (Skill Copy 110%, Basic Attack Copy 110%, 2 clones)",解鎖！(技能複製 110%，普通攻擊複製 110%，分身 2體),解放！(スキルコピー 110%、通常攻撃コピー 110%、分身 2体)
MLUA_CARDMANAGER_293,"스킬 복사 +10%, 기본공격 복사 +20%",RootDesk/MyDesk/Card/CardManager.mlua:17084 | RootDesk/MyDesk/Card/CardManager.mlua:17085,"스킬 복사 +10%, 기본공격 복사 +20%","Skill Copy +10%, Basic Attack Copy +20%",技能複製 +10%，普通攻擊複製 +20%,スキルコピー +10%、通常攻撃コピー +20%
MLUA_CARDMANAGER_294,"해금! (초당 틱 대미지 78, 타겟 2명, 착탄 시 스턴 3초, 연무 지속 2초)",RootDesk/MyDesk/Card/CardManager.mlua:17089,"해금! (초당 틱 대미지 78, 타겟 2명, 착탄 시 스턴 3초, 연무 지속 2초)","Unlocked! (Tick Damage 78/s, 2 targets, Stun 3s on impact, Smoke lasts 2s)",解鎖！(每秒持續傷害 78，目標 2名，命中時暈眩 3秒，煙霧持續 2秒),解放！(毎秒ティックダメージ 78、ターゲット 2体、着弾時スタン 3秒、煙幕 持続 2秒)
MLUA_CARDMANAGER_295,"초당 틱 대미지 +34, 연무 +1초",RootDesk/MyDesk/Card/CardManager.mlua:17090,"초당 틱 대미지 +34, 연무 +1초","Tick Damage/s +34, Smoke +1s",每秒持續傷害 +34，煙霧 +1秒,毎秒ティックダメージ +34、煙幕 +1秒
MLUA_CARDMANAGER_296,"초당 틱 대미지 +38, 연무 +1초",RootDesk/MyDesk/Card/CardManager.mlua:17091,"초당 틱 대미지 +38, 연무 +1초","Tick Damage/s +38, Smoke +1s",每秒持續傷害 +38，煙霧 +1秒,毎秒ティックダメージ +38、煙幕 +1秒
MLUA_CARDMANAGER_297,강화),RootDesk/MyDesk/Card/CardManager.mlua:18327,강화),,,
MLUA_CARDMANAGER_298,콜드 빔 Lv.,RootDesk/MyDesk/Card/CardManager.mlua:18329,콜드 빔 Lv.,,,
MLUA_CARDMANAGER_299,썬더 볼트 Lv.,RootDesk/MyDesk/Card/CardManager.mlua:18331,썬더 볼트 Lv.,,,
MLUA_CARDMANAGER_300,매직 부스터 Lv.,RootDesk/MyDesk/Card/CardManager.mlua:18333,매직 부스터 Lv.,,,
MLUA_CARDMANAGER_301,매직 크리티컬 Lv.,RootDesk/MyDesk/Card/CardManager.mlua:18334,매직 크리티컬 Lv.,,,
MLUA_CARDMANAGER_302,대미지 :,RootDesk/MyDesk/Card/CardManager.mlua:18381 | RootDesk/MyDesk/Card/CardManager.mlua:18382 | RootDesk/MyDesk/Card/CardManager.mlua:18383 | RootDesk/MyDesk/Card/CardManager.mlua:18384 | RootDesk/MyDesk/Card/CardManager.mlua:18393,대미지 :,,,
MLUA_CARDMANAGER_303,쿨타임 -,RootDesk/MyDesk/Card/CardManager.mlua:18386 | RootDesk/MyDesk/Card/CardManager.mlua:18461 | RootDesk/MyDesk/Card/CardManager.mlua:18499 | RootDesk/MyDesk/Card/CardManager.mlua:18509,쿨타임 -,,,
MLUA_CARDMANAGER_304,%  (영구),RootDesk/MyDesk/Card/CardManager.mlua:18386 | RootDesk/MyDesk/Card/CardManager.mlua:18388 | RootDesk/MyDesk/Card/CardManager.mlua:18415 | RootDesk/MyDesk/Card/CardManager.mlua:18423 | RootDesk/MyDesk/Card/CardManager.mlua:18461,%  (영구),,,
MLUA_CARDMANAGER_305,크리티컬,RootDesk/MyDesk/Card/CardManager.mlua:18388 | RootDesk/MyDesk/Card/CardManager.mlua:18463 | RootDesk/MyDesk/Card/CardManager.mlua:18491 | RootDesk/MyDesk/Card/CardManager.mlua:18501 | RootDesk/MyDesk/Card/CardManager.mlua:18511,크리티컬,,,
MLUA_CARDMANAGER_306,아이스 보너스 : +,RootDesk/MyDesk/Card/CardManager.mlua:18395,아이스 보너스 : +,,,
MLUA_CARDMANAGER_307,%/스택,RootDesk/MyDesk/Card/CardManager.mlua:18395,%/스택,,,
MLUA_CARDMANAGER_308,피해 감소 : -,RootDesk/MyDesk/Card/CardManager.mlua:18415,피해 감소 : -,,,
MLUA_CARDMANAGER_309,대미지 증가 : +,RootDesk/MyDesk/Card/CardManager.mlua:18423 | RootDesk/MyDesk/Card/CardManager.mlua:18469,대미지 증가 : +,,,
MLUA_CARDMANAGER_310,(타격당),RootDesk/MyDesk/Card/CardManager.mlua:18437,(타격당),,,
MLUA_CARDMANAGER_311,크리티컬 대미지 +,RootDesk/MyDesk/Card/CardManager.mlua:18465 | RootDesk/MyDesk/Card/CardManager.mlua:18503 | RootDesk/MyDesk/Card/CardManager.mlua:18513,크리티컬 대미지 +,,,
MLUA_CARDMANAGER_312,추가 공격 확률,RootDesk/MyDesk/Card/CardManager.mlua:18467,추가 공격 확률,,,
MLUA_CARDMANAGER_313,스택 확률 :,RootDesk/MyDesk/Card/CardManager.mlua:18471,스택 확률 :,,,
MLUA_CARDMANAGER_314,강화 코마 대미지,RootDesk/MyDesk/Card/CardManager.mlua:18493,강화 코마 대미지,,,
MLUA_CARDMANAGER_315,초마다 체력,RootDesk/MyDesk/Card/CardManager.mlua:18495,초마다 체력,,,
MLUA_CARDMANAGER_316,% 회복  (영구),RootDesk/MyDesk/Card/CardManager.mlua:18495,% 회복  (영구),,,
MLUA_CARDMANAGER_317,피해량 증가 : +,RootDesk/MyDesk/Card/CardManager.mlua:18497 | RootDesk/MyDesk/Card/CardManager.mlua:18505 | RootDesk/MyDesk/Card/CardManager.mlua:18517,피해량 증가 : +,,,
MLUA_CARDMANAGER_318,공격 회피,RootDesk/MyDesk/Card/CardManager.mlua:18507 | RootDesk/MyDesk/Card/CardManager.mlua:18515,공격 회피,,,
MLUA_CARDMANAGER_319,추가 공격,RootDesk/MyDesk/Card/CardManager.mlua:18519,추가 공격,,,
MLUA_CARDMANAGER_320,% (대미지,RootDesk/MyDesk/Card/CardManager.mlua:18519,% (대미지,,,
MLUA_CARDMANAGER_321,%)  (영구),RootDesk/MyDesk/Card/CardManager.mlua:18519,%)  (영구),,,
MLUA_CARDMANAGER_322,(초당)  |  추가 대미지 :,RootDesk/MyDesk/Card/CardManager.mlua:18543,(초당)  |  추가 대미지 :,,,
MLUA_CARDMANAGER_323,(메소 1개당),RootDesk/MyDesk/Card/CardManager.mlua:18550,(메소 1개당),,,
MLUA_CARDMANAGER_324,스킬 복사,RootDesk/MyDesk/Card/CardManager.mlua:18552,스킬 복사,,,
MLUA_CARDMANAGER_325,%  |  기본공격 복사,RootDesk/MyDesk/Card/CardManager.mlua:18552,%  |  기본공격 복사,,,
MLUA_CARDMANAGER_326,(초당 틱),RootDesk/MyDesk/Card/CardManager.mlua:18556,(초당 틱),,,
MLUA_CARDMANAGER_327,(초당),RootDesk/MyDesk/Card/CardManager.mlua:18563,(초당),,,
MLUA_CARDMANAGER_328,패시브 스킬,RootDesk/MyDesk/Card/CardManager.mlua:18588,패시브 스킬,Passive Skill,被動技能,パッシブスキル
MLUA_CARDMANAGER_329,쿨타임 :,RootDesk/MyDesk/Card/CardManager.mlua:18588,쿨타임 :,,,
MLUA_CARDMANAGER_330,타겟 :,RootDesk/MyDesk/Card/CardManager.mlua:18603 | RootDesk/MyDesk/Card/CardManager.mlua:18605,타겟 :,,,
MLUA_CARDMANAGER_331,명,RootDesk/MyDesk/Card/CardManager.mlua:18603 | RootDesk/MyDesk/Card/CardManager.mlua:18613 | RootDesk/MyDesk/Card/CardManager.mlua:18678,명,,,
MLUA_CARDMANAGER_332,명  |  슬로우 3s,RootDesk/MyDesk/Card/CardManager.mlua:18605,명  |  슬로우 3s,,,
MLUA_CARDMANAGER_333,타겟,RootDesk/MyDesk/Card/CardManager.mlua:18611 | RootDesk/MyDesk/Card/CardManager.mlua:18613 | RootDesk/MyDesk/Card/CardManager.mlua:18640 | RootDesk/MyDesk/Card/CardManager.mlua:18653 | RootDesk/MyDesk/Card/CardManager.mlua:18655,타겟,,,
MLUA_CARDMANAGER_334,명  |  스턴,RootDesk/MyDesk/Card/CardManager.mlua:18611,명  |  스턴,,,
MLUA_CARDMANAGER_335,초(보스/엘리트,RootDesk/MyDesk/Card/CardManager.mlua:18611,초(보스/엘리트,,,
MLUA_CARDMANAGER_336,초),RootDesk/MyDesk/Card/CardManager.mlua:18611 | RootDesk/MyDesk/Card/CardManager.mlua:18795 | RootDesk/MyDesk/Card/CardManager.mlua:25749,초),,,
MLUA_CARDMANAGER_337,전체 범위  |  화염 DoT 3회,RootDesk/MyDesk/Card/CardManager.mlua:18616,전체 범위  |  화염 DoT 3회,Full Area  |  Fire DoT x3,全範圍  |  火焰持續傷害 3次,全範囲  |  炎の継続ダメージ 3回
MLUA_CARDMANAGER_338,2연타,RootDesk/MyDesk/Card/CardManager.mlua:18619,2연타,2 hits,2連擊,2連撃
MLUA_CARDMANAGER_339,치명타 20%,RootDesk/MyDesk/Card/CardManager.mlua:18622,치명타 20%,,,
MLUA_CARDMANAGER_340,광역,RootDesk/MyDesk/Card/CardManager.mlua:18626,광역,,,
MLUA_CARDMANAGER_341,연쇄 3개 (50%/35%/15%)  |  5스택 시 빙결 폭발,RootDesk/MyDesk/Card/CardManager.mlua:18631,연쇄 3개 (50%/35%/15%)  |  5스택 시 빙결 폭발,Chain 3 (50%/35%/15%)  |  Freeze explosion at 5 stacks,連鎖 3個 (50%/35%/15%)  |  5層時冰凍爆炸,連鎖 3個 (50%/35%/15%)  |  5スタックで凍結爆発
MLUA_CARDMANAGER_342,연쇄 2개 (50%/35%),RootDesk/MyDesk/Card/CardManager.mlua:18633,연쇄 2개 (50%/35%),Chain 2 (50%/35%),連鎖 2個 (50%/35%),連鎖 2個 (50%/35%)
MLUA_CARDMANAGER_343,연쇄 1개 (50%),RootDesk/MyDesk/Card/CardManager.mlua:18635,연쇄 1개 (50%),Chain 1 (50%),連鎖 1個 (50%),連鎖 1個 (50%)
MLUA_CARDMANAGER_344,명  |  범위 광역,RootDesk/MyDesk/Card/CardManager.mlua:18640,명  |  범위 광역,,,
MLUA_CARDMANAGER_345,|  출혈,RootDesk/MyDesk/Card/CardManager.mlua:18641,|  출혈,,,
MLUA_CARDMANAGER_346,%/틱 (3초),RootDesk/MyDesk/Card/CardManager.mlua:18641,%/틱 (3초),,,
MLUA_CARDMANAGER_347,고정 광역,RootDesk/MyDesk/Card/CardManager.mlua:18643,고정 광역,Fixed AoE,固定範圍,固定範囲
MLUA_CARDMANAGER_348,|  25% 확률 2연타(2타 50%),RootDesk/MyDesk/Card/CardManager.mlua:18644,|  25% 확률 2연타(2타 50%),,,
MLUA_CARDMANAGER_349,광역  |,RootDesk/MyDesk/Card/CardManager.mlua:18648,광역  |,,,
