Key,한국어원문,위치(Note),en,zh-TW,ja
MLUA_CARDMANAGER_288,"피해량 +56, 크리티컬 +5%",RootDesk/MyDesk/Card/CardManager.mlua:17072,,,
MLUA_CARDMANAGER_289,"해금! (대미지 300, 메소 1개당, 스턴 확률 50% 1초, 메소 드랍 30%)",RootDesk/MyDesk/Card/CardManager.mlua:17077,,,
MLUA_CARDMANAGER_290,"피해량 +20, 스턴 확률 +10%",RootDesk/MyDesk/Card/CardManager.mlua:17078,,,
MLUA_CARDMANAGER_291,"피해량 +20, 스턴 확률 +10%, 스턴 +1초",RootDesk/MyDesk/Card/CardManager.mlua:17079,,,
MLUA_CARDMANAGER_292,"해금! (스킬 복사 110%, 기본공격 복사 110%, 분신 2체)",RootDesk/MyDesk/Card/CardManager.mlua:17083,,,
MLUA_CARDMANAGER_293,"스킬 복사 +10%, 기본공격 복사 +20%",RootDesk/MyDesk/Card/CardManager.mlua:17084 | RootDesk/MyDesk/Card/CardManager.mlua:17085,,,
MLUA_CARDMANAGER_294,"해금! (초당 틱 대미지 78, 타겟 2명, 착탄 시 스턴 3초, 연무 지속 2초)",RootDesk/MyDesk/Card/CardManager.mlua:17089,,,
MLUA_CARDMANAGER_295,"초당 틱 대미지 +34, 연무 +1초",RootDesk/MyDesk/Card/CardManager.mlua:17090,,,
MLUA_CARDMANAGER_296,"초당 틱 대미지 +38, 연무 +1초",RootDesk/MyDesk/Card/CardManager.mlua:17091,,,
MLUA_CARDMANAGER_328,패시브 스킬,RootDesk/MyDesk/Card/CardManager.mlua:18588,,,
MLUA_CARDMANAGER_337,전체 범위  |  화염 DoT 3회,RootDesk/MyDesk/Card/CardManager.mlua:18616,,,
MLUA_CARDMANAGER_338,2연타,RootDesk/MyDesk/Card/CardManager.mlua:18619,,,
MLUA_CARDMANAGER_341,연쇄 3개 (50%/35%/15%)  |  5스택 시 빙결 폭발,RootDesk/MyDesk/Card/CardManager.mlua:18631,,,
MLUA_CARDMANAGER_342,연쇄 2개 (50%/35%),RootDesk/MyDesk/Card/CardManager.mlua:18633,,,
MLUA_CARDMANAGER_343,연쇄 1개 (50%),RootDesk/MyDesk/Card/CardManager.mlua:18635,,,
MLUA_CARDMANAGER_347,고정 광역,RootDesk/MyDesk/Card/CardManager.mlua:18643,,,
MLUA_CARDMANAGER_353,초,RootDesk/MyDesk/Card/CardManager.mlua:18653 | RootDesk/MyDesk/Card/CardManager.mlua:18659 | RootDesk/MyDesk/Card/CardManager.mlua:18687 | RootDesk/MyDesk/Card/CardManager.mlua:18757 | RootDesk/MyDesk/Card/CardManager.mlua:18839,,,
MLUA_CARDMANAGER_359,광역  |  출혈 5%/틱  |  넉백,RootDesk/MyDesk/Card/CardManager.mlua:18666,,,
MLUA_CARDMANAGER_416,타겟 1명  |  광역,RootDesk/MyDesk/Card/CardManager.mlua:18784,,,
MLUA_CARDMANAGER_460,지속회복,RootDesk/MyDesk/Card/CardManager.mlua:22970,,,
MLUA_CARDMANAGER_461,기본공격,RootDesk/MyDesk/Card/CardManager.mlua:22971 | RootDesk/MyDesk/Card/CardManager.mlua:22972 | RootDesk/MyDesk/Card/CardManager.mlua:22973 | RootDesk/MyDesk/Card/CardManager.mlua:22974 | RootDesk/MyDesk/Card/CardManager.mlua:22975,,,
MLUA_CARDMANAGER_462,다단타격,RootDesk/MyDesk/Card/CardManager.mlua:22976,,,
MLUA_CARDMANAGER_463,"관통,둔화",RootDesk/MyDesk/Card/CardManager.mlua:22977,,,
MLUA_CARDMANAGER_464,"관통,스턴",RootDesk/MyDesk/Card/CardManager.mlua:22978,,,
MLUA_CARDMANAGER_465,"광역,화상",RootDesk/MyDesk/Card/CardManager.mlua:22979,,,
MLUA_CARDMANAGER_466,쿨감버프,RootDesk/MyDesk/Card/CardManager.mlua:22980,,,
MLUA_CARDMANAGER_467,크리티컬버프,RootDesk/MyDesk/Card/CardManager.mlua:22981,,,
MLUA_CARDMANAGER_468,"관통,연쇄",RootDesk/MyDesk/Card/CardManager.mlua:22982,,,
MLUA_CARDMANAGER_469,"빙결,연쇄",RootDesk/MyDesk/Card/CardManager.mlua:22983,,,
MLUA_CARDMANAGER_470,"광역,출혈",RootDesk/MyDesk/Card/CardManager.mlua:22984,,,
MLUA_CARDMANAGER_471,"고정,광역",RootDesk/MyDesk/Card/CardManager.mlua:22985,,,
MLUA_CARDMANAGER_472,"광역,넉백",RootDesk/MyDesk/Card/CardManager.mlua:22986 | RootDesk/MyDesk/Card/CardRegistry.mlua:232,,,
MLUA_CARDMANAGER_473,"다중,속박",RootDesk/MyDesk/Card/CardManager.mlua:22987,,,
MLUA_CARDMANAGER_474,"다중,빙결",RootDesk/MyDesk/Card/CardManager.mlua:22988,,,
MLUA_CARDMANAGER_475,"광역,스턴,3연타",RootDesk/MyDesk/Card/CardManager.mlua:22989,,,
MLUA_CARDMANAGER_476,"다중,슬로우,빙결",RootDesk/MyDesk/Card/CardManager.mlua:22990,,,
MLUA_CARDMANAGER_477,"패시브,피해감소",RootDesk/MyDesk/Card/CardManager.mlua:22991,,,
MLUA_CARDMANAGER_478,"연쇄,치명타",RootDesk/MyDesk/Card/CardManager.mlua:22992,,,
MLUA_CARDMANAGER_479,"광역,관통,출혈,넉백",RootDesk/MyDesk/Card/CardManager.mlua:22993,,,
MLUA_CARDMANAGER_480,"고정,광역,확률2연타",RootDesk/MyDesk/Card/CardManager.mlua:22994,,,
MLUA_CARDMANAGER_481,"패시브,피해증가",RootDesk/MyDesk/Card/CardManager.mlua:22995 | RootDesk/MyDesk/Card/CardManager.mlua:23017 | RootDesk/MyDesk/Card/CardRegistry.mlua:133 | RootDesk/MyDesk/Card/CardRegistry.mlua:292 | RootDesk/MyDesk/Card/CardRegistry.mlua:481,,,
MLUA_CARDMANAGER_482,"다중,빙결,범위",RootDesk/MyDesk/Card/CardManager.mlua:22996,,,
MLUA_CARDMANAGER_483,"다중,속박,추가타",RootDesk/MyDesk/Card/CardManager.mlua:22997,,,
MLUA_CARDMANAGER_484,"다중,관통",RootDesk/MyDesk/Card/CardManager.mlua:22998,,,
MLUA_CARDMANAGER_485,"단일,확률강화",RootDesk/MyDesk/Card/CardManager.mlua:22999,,,
MLUA_CARDMANAGER_486,"광역,다중,슬로우",RootDesk/MyDesk/Card/CardManager.mlua:23000,,,
MLUA_CARDMANAGER_487,"광역,다중,슬로우대상추가딜",RootDesk/MyDesk/Card/CardManager.mlua:23001,,,
MLUA_CARDMANAGER_488,"소환,광역,지속딜,슬로우대상추가딜",RootDesk/MyDesk/Card/CardManager.mlua:23002,,,
MLUA_CARDMANAGER_489,"횡,관통,다중",RootDesk/MyDesk/Card/CardManager.mlua:23003,,,
MLUA_CARDMANAGER_490,"종,범위,다중",RootDesk/MyDesk/Card/CardManager.mlua:23004,,,
MLUA_CARDMANAGER_491,"횡,관통,크리티컬",RootDesk/MyDesk/Card/CardManager.mlua:23005,,,
MLUA_CARDMANAGER_492,"종,범위,크리티컬",RootDesk/MyDesk/Card/CardManager.mlua:23006,,,
MLUA_CARDMANAGER_493,"넉백,충돌,폭발",RootDesk/MyDesk/Card/CardManager.mlua:23007,,,
MLUA_CARDMANAGER_494,"단일,넉백",RootDesk/MyDesk/Card/CardManager.mlua:23008,,,
MLUA_CARDMANAGER_495,"광역,다중,슬로우,스턴,추가딜",RootDesk/MyDesk/Card/CardManager.mlua:23009,,,
MLUA_CARDMANAGER_496,"소환,광역,2단히트,크리티컬",RootDesk/MyDesk/Card/CardManager.mlua:23010,,,
MLUA_CARDMANAGER_497,"다중,연타,확률추가타",RootDesk/MyDesk/Card/CardManager.mlua:23011,,,
MLUA_CARDMANAGER_498,"단일,연사,확률강화,3연타",RootDesk/MyDesk/Card/CardManager.mlua:23012,,,
MLUA_CARDMANAGER_499,"패시브,쿨감",RootDesk/MyDesk/Card/CardManager.mlua:23013,,,
MLUA_CARDMANAGER_500,"패시브,크리티컬",RootDesk/MyDesk/Card/CardManager.mlua:23014 | RootDesk/MyDesk/Card/CardRegistry.mlua:110 | RootDesk/MyDesk/Card/CardRegistry.mlua:280 | RootDesk/MyDesk/Card/CardRegistry.mlua:463,,,
MLUA_CARDMANAGER_501,"패시브,크리티컬대미지",RootDesk/MyDesk/Card/CardManager.mlua:23015 | RootDesk/MyDesk/Card/CardRegistry.mlua:286 | RootDesk/MyDesk/Card/CardRegistry.mlua:469,,,
MLUA_CARDMANAGER_502,"패시브,확률추가공격",RootDesk/MyDesk/Card/CardManager.mlua:23016,,,
MLUA_CARDMANAGER_503,빨간 포션,RootDesk/MyDesk/Card/CardManager.mlua:23041,,,
MLUA_CARDMANAGER_504,하얀 포션,RootDesk/MyDesk/Card/CardManager.mlua:23041,,,
MLUA_CARDMANAGER_505,장어구이,RootDesk/MyDesk/Card/CardManager.mlua:23041,,,
MLUA_CARDMANAGER_506,쭈쭈바,RootDesk/MyDesk/Card/CardManager.mlua:23041,,,
MLUA_CARDMANAGER_507,엘릭서,RootDesk/MyDesk/Card/CardManager.mlua:23041,,,
MLUA_CARDMANAGER_509,무료,RootDesk/MyDesk/Card/CardManager.mlua:23955,,,
MLUA_CARDMANAGER_510,중복 스킬을 획득해 골드 500을 얻었습니다!,RootDesk/MyDesk/Card/CardManager.mlua:24153,,,
MLUA_CARDREGISTRY_001,콤보 어택,RootDesk/MyDesk/Card/CardRegistry.mlua:16 | RootDesk/MyDesk/SkillInventory.mlua:102 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_55/Name,Combo Attack,,
MLUA_CARDREGISTRY_002,"패시브,확률스택",RootDesk/MyDesk/Card/CardRegistry.mlua:18,,,
MLUA_CARDREGISTRY_003,슬래시,RootDesk/MyDesk/Card/CardRegistry.mlua:25 | RootDesk/MyDesk/SkillInventory.mlua:87 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_40/Name,,,
MLUA_CARDREGISTRY_004,"다중타격,콤보스택",RootDesk/MyDesk/Card/CardRegistry.mlua:27 | RootDesk/MyDesk/Card/CardRegistry.mlua:35 | RootDesk/MyDesk/Card/CardRegistry.mlua:141 | RootDesk/MyDesk/Card/CardRegistry.mlua:157,,,
MLUA_CARDREGISTRY_005,브랜디쉬,RootDesk/MyDesk/Card/CardRegistry.mlua:33 | RootDesk/MyDesk/SkillInventory.mlua:88 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_41/Name,,,
MLUA_CARDREGISTRY_006,플래시 슬래시,RootDesk/MyDesk/Card/CardRegistry.mlua:43 | RootDesk/MyDesk/SkillInventory.mlua:89 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_42/Name,,,
MLUA_CARDREGISTRY_007,"관통이동,콤보스택",RootDesk/MyDesk/Card/CardRegistry.mlua:45 | RootDesk/MyDesk/Card/CardRegistry.mlua:66 | RootDesk/MyDesk/Card/CardRegistry.mlua:167,,,
MLUA_CARDREGISTRY_008,돌진,RootDesk/MyDesk/Card/CardRegistry.mlua:53 | RootDesk/MyDesk/SkillInventory.mlua:90 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_43/Name,,,
MLUA_CARDREGISTRY_009,"넉백,충돌피해",RootDesk/MyDesk/Card/CardRegistry.mlua:55,,,
MLUA_CARDREGISTRY_010,오라 블레이드,RootDesk/MyDesk/Card/CardRegistry.mlua:64 | RootDesk/MyDesk/SkillInventory.mlua:91 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_44/Name,,,
MLUA_CARDREGISTRY_011,레이징 블로우,RootDesk/MyDesk/Card/CardRegistry.mlua:73 | RootDesk/MyDesk/SkillInventory.mlua:92 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_45/Name,,,
MLUA_CARDREGISTRY_012,다중타격,RootDesk/MyDesk/Card/CardRegistry.mlua:75 | RootDesk/MyDesk/Card/CardRegistry.mlua:205 | RootDesk/MyDesk/Card/CardRegistry.mlua:214,,,
MLUA_CARDREGISTRY_013,리프 어택,RootDesk/MyDesk/Card/CardRegistry.mlua:81 | RootDesk/MyDesk/SkillInventory.mlua:93 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_46/Name,,,
MLUA_CARDREGISTRY_014,"속박,콤보스택",RootDesk/MyDesk/Card/CardRegistry.mlua:83,,,
MLUA_CARDREGISTRY_015,"소환수,단일타격",RootDesk/MyDesk/Card/CardRegistry.mlua:92 | RootDesk/MyDesk/Card/CardRegistry.mlua:178,,,
MLUA_CARDREGISTRY_016,브레이브 슬래시,RootDesk/MyDesk/Card/CardRegistry.mlua:100 | RootDesk/MyDesk/SkillInventory.mlua:95 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_48/Name,,,
MLUA_CARDREGISTRY_017,"다중타격,콤보스택,스턴",RootDesk/MyDesk/Card/CardRegistry.mlua:102,,,
MLUA_CARDREGISTRY_018,찬스 어택,RootDesk/MyDesk/Card/CardRegistry.mlua:108 | RootDesk/MyDesk/SkillInventory.mlua:103 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_56/Name,,,
MLUA_CARDREGISTRY_019,코마,RootDesk/MyDesk/Card/CardRegistry.mlua:117 | RootDesk/MyDesk/SkillInventory.mlua:104 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_57/Name,,,
MLUA_CARDREGISTRY_020,"패시브,폭발강화",RootDesk/MyDesk/Card/CardRegistry.mlua:119,,,
MLUA_CARDREGISTRY_021,셀프 리커버리,RootDesk/MyDesk/Card/CardRegistry.mlua:124 | RootDesk/MyDesk/SkillInventory.mlua:105 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_58/Name,,,
MLUA_CARDREGISTRY_022,"패시브,회복",RootDesk/MyDesk/Card/CardRegistry.mlua:126,,,
MLUA_CARDREGISTRY_023,워리어 마스터리,RootDesk/MyDesk/Card/CardRegistry.mlua:131 | RootDesk/MyDesk/SkillInventory.mlua:106 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_100/Name | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_101/Name | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_59/Name,,,
MLUA_CARDREGISTRY_024,스피릿 블레이드,RootDesk/MyDesk/Card/CardRegistry.mlua:139 | RootDesk/MyDesk/SkillInventory.mlua:96 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_49/Name,,,
MLUA_CARDREGISTRY_025,버닝 러시,RootDesk/MyDesk/Card/CardRegistry.mlua:147 | RootDesk/MyDesk/SkillInventory.mlua:97 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_50/Name,,,
MLUA_CARDREGISTRY_026,"넉백,충돌피해,범위폭발",RootDesk/MyDesk/Card/CardRegistry.mlua:149,,,
MLUA_CARDREGISTRY_027,슬래시 스톰,RootDesk/MyDesk/Card/CardRegistry.mlua:155 | RootDesk/MyDesk/SkillInventory.mlua:98 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_51/Name,,,
MLUA_CARDREGISTRY_028,솔라 블레이드,RootDesk/MyDesk/Card/CardRegistry.mlua:165 | RootDesk/MyDesk/SkillInventory.mlua:99 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_52/Name,,,
MLUA_CARDREGISTRY_029,스카링 블레이드,RootDesk/MyDesk/Card/CardRegistry.mlua:176 | RootDesk/MyDesk/SkillInventory.mlua:100 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_53/Name,,,
MLUA_CARDREGISTRY_030,퓨리어스 블로우,RootDesk/MyDesk/Card/CardRegistry.mlua:186 | RootDesk/MyDesk/SkillInventory.mlua:101 | /ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_54/Name,,,
MLUA_CARDREGISTRY_031,"다중타격,확률강화",RootDesk/MyDesk/Card/CardRegistry.mlua:188,,,
MLUA_CARDREGISTRY_032,더블 스탭,RootDesk/MyDesk/Card/CardRegistry.mlua:203 | RootDesk/MyDesk/SkillInventory.mlua:110,,,
MLUA_CARDREGISTRY_033,새비지 블로우,RootDesk/MyDesk/Card/CardRegistry.mlua:212 | RootDesk/MyDesk/SkillInventory.mlua:111,,,
MLUA_CARDREGISTRY_034,연막탄,RootDesk/MyDesk/Card/CardRegistry.mlua:221 | RootDesk/MyDesk/SkillInventory.mlua:112,,,
MLUA_CARDREGISTRY_035,"광역,디버프,지속피해",RootDesk/MyDesk/Card/CardRegistry.mlua:223,,,
MLUA_CARDREGISTRY_036,스틸,RootDesk/MyDesk/Card/CardRegistry.mlua:238 | RootDesk/MyDesk/SkillInventory.mlua:114,,,
MLUA_CARDREGISTRY_037,"다중타격,드랍",RootDesk/MyDesk/Card/CardRegistry.mlua:240,,,
MLUA_CARDREGISTRY_038,메소 익스플로젼,RootDesk/MyDesk/Card/CardRegistry.mlua:246 | RootDesk/MyDesk/SkillInventory.mlua:115,,,
MLUA_CARDREGISTRY_039,"범위,드랍연계",RootDesk/MyDesk/Card/CardRegistry.mlua:248,,,
MLUA_CARDREGISTRY_040,쉐도우 파트너,RootDesk/MyDesk/Card/CardRegistry.mlua:254 | RootDesk/MyDesk/SkillInventory.mlua:116,,,
MLUA_CARDREGISTRY_041,"소환,모방",RootDesk/MyDesk/Card/CardRegistry.mlua:256,,,
MLUA_CARDREGISTRY_042,다크 플레어,RootDesk/MyDesk/Card/CardRegistry.mlua:262 | RootDesk/MyDesk/SkillInventory.mlua:117,,,
MLUA_CARDREGISTRY_043,"스턴,다중타격",RootDesk/MyDesk/Card/CardRegistry.mlua:264,,,
MLUA_CARDREGISTRY_044,대거 액셀레이션,RootDesk/MyDesk/Card/CardRegistry.mlua:272 | RootDesk/MyDesk/SkillInventory.mlua:125,,,
MLUA_CARDREGISTRY_045,"패시브,쿨타임감소",RootDesk/MyDesk/Card/CardRegistry.mlua:274 | RootDesk/MyDesk/Card/CardRegistry.mlua:457,,,
MLUA_CARDREGISTRY_046,크리티컬 엣지,RootDesk/MyDesk/Card/CardRegistry.mlua:278 | RootDesk/MyDesk/SkillInventory.mlua:126,,,
MLUA_CARDREGISTRY_047,카르마,RootDesk/MyDesk/Card/CardRegistry.mlua:284 | RootDesk/MyDesk/SkillInventory.mlua:127,,,
MLUA_CARDREGISTRY_048,피지컬 트레이닝,RootDesk/MyDesk/Card/CardRegistry.mlua:290 | RootDesk/MyDesk/SkillInventory.mlua:129,,,
MLUA_CARDREGISTRY_049,다크 사이트,RootDesk/MyDesk/Card/CardRegistry.mlua:299 | RootDesk/MyDesk/SkillInventory.mlua:128,,,
MLUA_CARDREGISTRY_050,"패시브,회피",RootDesk/MyDesk/Card/CardRegistry.mlua:301 | RootDesk/MyDesk/Card/CardRegistry.mlua:475,,,
MLUA_CARDREGISTRY_051,암살,RootDesk/MyDesk/Card/CardRegistry.mlua:309 | RootDesk/MyDesk/SkillInventory.mlua:118,,,
MLUA_CARDREGISTRY_052,"다중타격,조합",RootDesk/MyDesk/Card/CardRegistry.mlua:311 | RootDesk/MyDesk/Card/CardRegistry.mlua:321 | RootDesk/MyDesk/Card/CardRegistry.mlua:331,,,
MLUA_CARDREGISTRY_053,소닉 블로우,RootDesk/MyDesk/Card/CardRegistry.mlua:319 | RootDesk/MyDesk/SkillInventory.mlua:119,,,
MLUA_CARDREGISTRY_054,연막난무,RootDesk/MyDesk/Card/CardRegistry.mlua:329 | RootDesk/MyDesk/SkillInventory.mlua:120,,,
MLUA_CARDREGISTRY_055,아주르 엣지,RootDesk/MyDesk/Card/CardRegistry.mlua:339 | RootDesk/MyDesk/SkillInventory.mlua:121,,,
MLUA_CARDREGISTRY_056,"넉백,광역,조합",RootDesk/MyDesk/Card/CardRegistry.mlua:341,,,
MLUA_CARDREGISTRY_057,메소 데토네이션,RootDesk/MyDesk/Card/CardRegistry.mlua:350 | RootDesk/MyDesk/SkillInventory.mlua:122,,,
MLUA_CARDREGISTRY_058,"범위,스턴,조합",RootDesk/MyDesk/Card/CardRegistry.mlua:352,,,
MLUA_CARDREGISTRY_059,듀얼 쉐도우 파트너,RootDesk/MyDesk/Card/CardRegistry.mlua:360 | RootDesk/MyDesk/SkillInventory.mlua:123,,,
MLUA_CARDREGISTRY_060,"소환수,조합",RootDesk/MyDesk/Card/CardRegistry.mlua:362,,,
MLUA_CARDREGISTRY_061,어비설 플레어,RootDesk/MyDesk/Card/CardRegistry.mlua:370 | RootDesk/MyDesk/SkillInventory.mlua:124,,,
MLUA_CARDREGISTRY_062,"범위,지속피해,조합",RootDesk/MyDesk/Card/CardRegistry.mlua:372,,,
MLUA_CARDREGISTRY_063,"기본공격,발사체",RootDesk/MyDesk/Card/CardRegistry.mlua:394,,,
MLUA_CARDREGISTRY_064,"다중타격,낙하",RootDesk/MyDesk/Card/CardRegistry.mlua:401,,,
MLUA_CARDREGISTRY_065,"관통,다중타격",RootDesk/MyDesk/Card/CardRegistry.mlua:407,,,
MLUA_CARDREGISTRY_066,"광역,투사체",RootDesk/MyDesk/Card/CardRegistry.mlua:413,,,
MLUA_CARDREGISTRY_067,"분열,투사체",RootDesk/MyDesk/Card/CardRegistry.mlua:420,,,
MLUA_CARDREGISTRY_068,"추적,지속",RootDesk/MyDesk/Card/CardRegistry.mlua:427,,,
MLUA_CARDREGISTRY_069,"광역,즉발",RootDesk/MyDesk/Card/CardRegistry.mlua:434,,,
MLUA_CARDREGISTRY_070,"설치,지속,광역",RootDesk/MyDesk/Card/CardRegistry.mlua:441,,,
MLUA_CARDREGISTRY_071,"속박,즉발",RootDesk/MyDesk/Card/CardRegistry.mlua:448,,,
MLUA_CARDREGISTRY_072,스로잉 액셀레이션,RootDesk/MyDesk/Card/CardRegistry.mlua:455 | RootDesk/MyDesk/SkillInventory.mlua:150,,,
MLUA_CARDREGISTRY_073,자벨린 마스터리,RootDesk/MyDesk/Card/CardRegistry.mlua:461 | RootDesk/MyDesk/SkillInventory.mlua:151,,,
MLUA_CARDREGISTRY_074,스피릿 자벨린,RootDesk/MyDesk/Card/CardRegistry.mlua:467 | RootDesk/MyDesk/SkillInventory.mlua:152,,,
MLUA_CARDREGISTRY_075,래디컬 다크니스,RootDesk/MyDesk/Card/CardRegistry.mlua:473 | RootDesk/MyDesk/SkillInventory.mlua:155,,,
MLUA_CARDREGISTRY_076,시프 커닝,RootDesk/MyDesk/Card/CardRegistry.mlua:479 | RootDesk/MyDesk/SkillInventory.mlua:154,,,
MLUA_CARDREGISTRY_077,표창술,RootDesk/MyDesk/Card/CardRegistry.mlua:488 | RootDesk/MyDesk/SkillInventory.mlua:153,,,
MLUA_CARDREGISTRY_078,"패시브,추가공격",RootDesk/MyDesk/Card/CardRegistry.mlua:490,,,
MLUA_CARDREGISTRY_079,"조합,다중타격,낙하",RootDesk/MyDesk/Card/CardRegistry.mlua:500,,,
MLUA_CARDREGISTRY_080,"조합,관통,다중타격",RootDesk/MyDesk/Card/CardRegistry.mlua:511,,,
MLUA_CARDREGISTRY_081,"조합,속박,추가타",RootDesk/MyDesk/Card/CardRegistry.mlua:521,,,
MLUA_CARDREGISTRY_082,"조합,광역,지속피해",RootDesk/MyDesk/Card/CardRegistry.mlua:532,,,
MLUA_CARDREGISTRY_083,"조합,분열,투사체",RootDesk/MyDesk/Card/CardRegistry.mlua:542,,,
MLUA_CARDREGISTRY_084,"조합,추적,광역폭발",RootDesk/MyDesk/Card/CardRegistry.mlua:552,,,
MLUA_CARDREGISTRY_085,"조합,광역,스턴",RootDesk/MyDesk/Card/CardRegistry.mlua:561,,,
MLUA_CARDREGISTRY_086,"조합,설치광역,출혈",RootDesk/MyDesk/Card/CardRegistry.mlua:570,,,
MLUA_CHARACTERUNLOCKLOGIC_001,쉐이드,RootDesk/MyDesk/Inventory/CharacterUnlockLogic.mlua:184 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:98 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:315 | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharShade,Shade,,
MLUA_CHARACTERUNLOCKLOGIC_002,어둠 속에서 날카로운 단도로 적을 처단하는 도적,RootDesk/MyDesk/Inventory/CharacterUnlockLogic.mlua:184 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:98 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:316,,,
MLUA_CHARACTERUNLOCKLOGIC_003,린,RootDesk/MyDesk/Inventory/CharacterUnlockLogic.mlua:196 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:102 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:329 | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharRin,Rin,,
MLUA_CHARACTERUNLOCKLOGIC_004,쏟아지는 표창으로 적을 압도하는 표창의 달인,RootDesk/MyDesk/Inventory/CharacterUnlockLogic.mlua:196 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:102 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:330,,,
MLUA_DAMAGESKINLOGIC_001,기본,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:40,,,
MLUA_DAMAGESKINLOGIC_002,젤리빈,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:42,,,
MLUA_DAMAGESKINLOGIC_003,고스트,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:44,,,
MLUA_DAMAGESKINLOGIC_004,스타플래닛,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:46,,,
MLUA_DAMAGESKINLOGIC_005,블랙로즈,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:48,,,
MLUA_DAMAGESKINLOGIC_006,전설의 Ver.2,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:50,,,
MLUA_DAMAGESKINLOGIC_007,보안관,RootDesk/MyDesk/UI/DamageSkinLogic.mlua:52,,,
MLUA_DIASHOPUI_001,상품 준비 중입니다,RootDesk/MyDesk/UI/DiaShopUI.mlua:249 | RootDesk/MyDesk/UI/ShopUI.mlua:332,,,
MLUA_DPSMETERUI_001,DPS 접기,RootDesk/MyDesk/UI/DpsMeterUI.mlua:35 | /ui/DefaultGroup/DpsMeter/Toggle,,,
MLUA_DPSMETERUI_002,DPS 보기,RootDesk/MyDesk/UI/DpsMeterUI.mlua:36,,,
MLUA_EP1ZONE2MANOLOGIC_001,마노가 나타났다!,RootDesk/MyDesk/Puzzle/Ep1Zone2ManoLogic.mlua:23,,,
MLUA_EP2MAP1CHESTEASTEREGGLOGIC_001,열쇠가 필요합니다!,RootDesk/MyDesk/Ep2Map1ChestEasterEggLogic.mlua:19,,,
MLUA_EP2MAP2ARENALOGIC_001,전투가 시작됩니다! 승리를 거머쥘 몬스터를 선택하세요!,RootDesk/MyDesk/Ep2Map2ArenaLogic.mlua:154 | /ui/GalleryArenaUI/Banner,,,
MLUA_EP2MAP2ARENALOGIC_002,곧 전투가 시작됩니다!,RootDesk/MyDesk/Ep2Map2ArenaLogic.mlua:186,,,
MLUA_EP2MAP2ARENALOGIC_003,다시하기 (무료),RootDesk/MyDesk/Ep2Map2ArenaLogic.mlua:508 | /ui/GalleryArenaUI/ResultGroup/RetryButton,,,
MLUA_EP2MAP2ARENALOGIC_005,우승! 레이온은 이미 해금되어 있습니다,RootDesk/MyDesk/Ep2Map2ArenaLogic.mlua:555,,,
MLUA_EP2MAP2ARENALOGIC_006,레이온,RootDesk/MyDesk/Ep2Map2ArenaLogic.mlua:559 | RootDesk/MyDesk/UI/WorldCharacterSelectUI.mlua:299 | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharReion,Leion,,
